bioguide,name,birthday,chamber,start,end,state,seat
C001069,Joe Courtney,1953-04-06,rep,2007-01-04,2009-01-03,CT,2
C001069,Joe Courtney,1953-04-06,rep,2009-01-06,2011-01-03,CT,2
C001069,Joe Courtney,1953-04-06,rep,2011-01-05,2013-01-03,CT,2
C001069,Joe Courtney,1953-04-06,rep,2013-01-03,2015-01-03,CT,2
C001069,Joe Courtney,1953-04-06,rep,2015-01-06,2017-01-03,CT,2
C001069,Joe Courtney,1953-04-06,rep,2017-01-03,2019-01-03,CT,2
C001069,Joe Courtney,1953-04-06,rep,2019-01-03,2021-01-03,CT,2
C001069,Joe Courtney,1953-04-06,rep,2021-01-03,2023-01-03,CT,2
C001069,Joe Courtney,1953-04-06,rep,2023-01-03,2025-01-03,CT,2
C001069,Joe Courtney,1953-04-06,rep,2025-01-03,2027-01-03,CT,2
C000880,Mike Crapo,1951-05-20,rep,1993-01-05,1995-01-03,ID,2
C000880,Mike Crapo,1951-05-20,rep,1995-01-04,1997-01-03,ID,2
C000880,Mike Crapo,1951-05-20,rep,1997-01-07,1999-01-03,ID,2
C000880,Mike Crapo,1951-05-20,sen,1999-01-06,2005-01-03,ID,3
C000880,Mike Crapo,1951-05-20,sen,2005-01-04,2011-01-03,ID,3
C000880,Mike Crapo,1951-05-20,sen,2011-01-05,2017-01-03,ID,3
C000880,Mike Crapo,1951-05-20,sen,2017-01-03,2023-01-03,ID,3
C000880,Mike Crapo,1951-05-20,sen,2023-01-03,2029-01-03,ID,3
C001087,"Eric A. ""Rick"" Crawford",1966-01-22,rep,2011-01-05,2013-01-03,AR,1
C001087,"Eric A. ""Rick"" Crawford",1966-01-22,rep,2013-01-03,2015-01-03,AR,1
C001087,"Eric A. ""Rick"" Crawford",1966-01-22,rep,2015-01-06,2017-01-03,AR,1
C001087,"Eric A. ""Rick"" Crawford",1966-01-22,rep,2017-01-03,2019-01-03,AR,1
C001087,"Eric A. ""Rick"" Crawford",1966-01-22,rep,2019-01-03,2021-01-03,AR,1
C001087,"Eric A. ""Rick"" Crawford",1966-01-22,rep,2021-01-03,2023-01-03,AR,1
C001087,"Eric A. ""Rick"" Crawford",1966-01-22,rep,2023-01-03,2025-01-03,AR,1
C001087,"Eric A. ""Rick"" Crawford",1966-01-22,rep,2025-01-03,2027-01-03,AR,1
C001063,Henry Cuellar,1955-09-19,rep,2005-01-04,2007-01-03,TX,28
C001063,Henry Cuellar,1955-09-19,rep,2007-01-04,2009-01-03,TX,28
C001063,Henry Cuellar,1955-09-19,rep,2009-01-06,2011-01-03,TX,28
C001063,Henry Cuellar,1955-09-19,rep,2011-01-05,2013-01-03,TX,28
C001063,Henry Cuellar,1955-09-19,rep,2013-01-03,2015-01-03,TX,28
C001063,Henry Cuellar,1955-09-19,rep,2015-01-06,2017-01-03,TX,28
C001063,Henry Cuellar,1955-09-19,rep,2017-01-03,2019-01-03,TX,28
C001063,Henry Cuellar,1955-09-19,rep,2019-01-03,2021-01-03,TX,28
C001063,Henry Cuellar,1955-09-19,rep,2021-01-03,2023-01-03,TX,28
C001063,Henry Cuellar,1955-09-19,rep,2023-01-03,2025-01-03,TX,28
C001063,Henry Cuellar,1955-09-19,rep,2025-01-03,2027-01-03,TX,28
D000096,Danny K. Davis,1941-09-06,rep,1997-01-07,1999-01-03,IL,7
D000096,Danny K. Davis,1941-09-06,rep,1999-01-06,2001-01-03,IL,7
D000096,Danny K. Davis,1941-09-06,rep,2001-01-03,2003-01-03,IL,7
D000096,Danny K. Davis,1941-09-06,rep,2003-01-07,2005-01-03,IL,7
D000096,Danny K. Davis,1941-09-06,rep,2005-01-04,2007-01-03,IL,7
D000096,Danny K. Davis,1941-09-06,rep,2007-01-04,2009-01-03,IL,7
D000096,Danny K. Davis,1941-09-06,rep,2009-01-06,2011-01-03,IL,7
D000096,Danny K. Davis,1941-09-06,rep,2011-01-05,2013-01-03,IL,7
D000096,Danny K. Davis,1941-09-06,rep,2013-01-03,2015-01-03,IL,7
D000096,Danny K. Davis,1941-09-06,rep,2015-01-06,2017-01-03,IL,7
D000096,Danny K. Davis,1941-09-06,rep,2017-01-03,2019-01-03,IL,7
D000096,Danny K. Davis,1941-09-06,rep,2019-01-03,2021-01-03,IL,7
D000096,Danny K. Davis,1941-09-06,rep,2021-01-03,2023-01-03,IL,7
D000096,Danny K. Davis,1941-09-06,rep,2023-01-03,2025-01-03,IL,7
D000096,Danny K. Davis,1941-09-06,rep,2025-01-03,2027-01-03,IL,7
D000197,Diana DeGette,1957-07-29,rep,1997-01-07,1999-01-03,CO,1
D000197,Diana DeGette,1957-07-29,rep,1999-01-06,2001-01-03,CO,1
D000197,Diana DeGette,1957-07-29,rep,2001-01-03,2003-01-03,CO,1
D000197,Diana DeGette,1957-07-29,rep,2003-01-07,2005-01-03,CO,1
D000197,Diana DeGette,1957-07-29,rep,2005-01-04,2007-01-03,CO,1
D000197,Diana DeGette,1957-07-29,rep,2007-01-04,2009-01-03,CO,1
D000197,Diana DeGette,1957-07-29,rep,2009-01-06,2011-01-03,CO,1
D000197,Diana DeGette,1957-07-29,rep,2011-01-05,2013-01-03,CO,1
D000197,Diana DeGette,1957-07-29,rep,2013-01-03,2015-01-03,CO,1
D000197,Diana DeGette,1957-07-29,rep,2015-01-06,2017-01-03,CO,1
D000197,Diana DeGette,1957-07-29,rep,2017-01-03,2019-01-03,CO,1
D000197,Diana DeGette,1957-07-29,rep,2019-01-03,2021-01-03,CO,1
D000197,Diana DeGette,1957-07-29,rep,2021-01-03,2023-01-03,CO,1
D000197,Diana DeGette,1957-07-29,rep,2023-01-03,2025-01-03,CO,1
D000197,Diana DeGette,1957-07-29,rep,2025-01-03,2027-01-03,CO,1
D000216,Rosa L. DeLauro,1943-03-02,rep,1991-01-03,1993-01-03,CT,3
D000216,Rosa L. DeLauro,1943-03-02,rep,1993-01-05,1995-01-03,CT,3
D000216,Rosa L. DeLauro,1943-03-02,rep,1995-01-04,1997-01-03,CT,3
D000216,Rosa L. DeLauro,1943-03-02,rep,1997-01-07,1999-01-03,CT,3
D000216,Rosa L. DeLauro,1943-03-02,rep,1999-01-06,2001-01-03,CT,3
D000216,Rosa L. DeLauro,1943-03-02,rep,2001-01-03,2003-01-03,CT,3
D000216,Rosa L. DeLauro,1943-03-02,rep,2003-01-07,2005-01-03,CT,3
D000216,Rosa L. DeLauro,1943-03-02,rep,2005-01-04,2007-01-03,CT,3
D000216,Rosa L. DeLauro,1943-03-02,rep,2007-01-04,2009-01-03,CT,3
D000216,Rosa L. DeLauro,1943-03-02,rep,2009-01-06,2011-01-03,CT,3
D000216,Rosa L. DeLauro,1943-03-02,rep,2011-01-05,2013-01-03,CT,3
D000216,Rosa L. DeLauro,1943-03-02,rep,2013-01-03,2015-01-03,CT,3
D000216,Rosa L. DeLauro,1943-03-02,rep,2015-01-06,2017-01-03,CT,3
D000216,Rosa L. DeLauro,1943-03-02,rep,2017-01-03,2019-01-03,CT,3
D000216,Rosa L. DeLauro,1943-03-02,rep,2019-01-03,2021-01-03,CT,3
D000216,Rosa L. DeLauro,1943-03-02,rep,2021-01-03,2023-01-03,CT,3
D000216,Rosa L. DeLauro,1943-03-02,rep,2023-01-03,2025-01-03,CT,3
D000216,Rosa L. DeLauro,1943-03-02,rep,2025-01-03,2027-01-03,CT,3
D000616,Scott DesJarlais,1964-02-21,rep,2011-01-05,2013-01-03,TN,4
D000616,Scott DesJarlais,1964-02-21,rep,2013-01-03,2015-01-03,TN,4
D000616,Scott DesJarlais,1964-02-21,rep,2015-01-06,2017-01-03,TN,4
D000616,Scott DesJarlais,1964-02-21,rep,2017-01-03,2019-01-03,TN,4
D000616,Scott DesJarlais,1964-02-21,rep,2019-01-03,2021-01-03,TN,4
D000616,Scott DesJarlais,1964-02-21,rep,2021-01-03,2023-01-03,TN,4
D000616,Scott DesJarlais,1964-02-21,rep,2023-01-03,2025-01-03,TN,4
D000616,Scott DesJarlais,1964-02-21,rep,2025-01-03,2027-01-03,TN,4
D000600,Mario Diaz-Balart,1961-09-25,rep,2003-01-07,2005-01-03,FL,25
D000600,Mario Diaz-Balart,1961-09-25,rep,2005-01-04,2007-01-03,FL,25
D000600,Mario Diaz-Balart,1961-09-25,rep,2007-01-04,2009-01-03,FL,25
D000600,Mario Diaz-Balart,1961-09-25,rep,2009-01-06,2011-01-03,FL,25
D000600,Mario Diaz-Balart,1961-09-25,rep,2011-01-05,2013-01-03,FL,21
D000600,Mario Diaz-Balart,1961-09-25,rep,2013-01-03,2015-01-03,FL,25
D000600,Mario Diaz-Balart,1961-09-25,rep,2015-01-06,2017-01-03,FL,25
D000600,Mario Diaz-Balart,1961-09-25,rep,2017-01-03,2019-01-03,FL,25
D000600,Mario Diaz-Balart,1961-09-25,rep,2019-01-03,2021-01-03,FL,25
D000600,Mario Diaz-Balart,1961-09-25,rep,2021-01-03,2023-01-03,FL,25
D000600,Mario Diaz-Balart,1961-09-25,rep,2023-01-03,2025-01-03,FL,26
D000600,Mario Diaz-Balart,1961-09-25,rep,2025-01-03,2027-01-03,FL,26
D000399,Lloyd Doggett,1946-10-06,rep,1995-01-04,1997-01-03,TX,10
D000399,Lloyd Doggett,1946-10-06,rep,1997-01-07,1999-01-03,TX,10
D000399,Lloyd Doggett,1946-10-06,rep,1999-01-06,2001-01-03,TX,10
D000399,Lloyd Doggett,1946-10-06,rep,2001-01-03,2003-01-03,TX,10
D000399,Lloyd Doggett,1946-10-06,rep,2003-01-07,2005-01-03,TX,10
D000399,Lloyd Doggett,1946-10-06,rep,2005-01-04,2007-01-03,TX,25
D000399,Lloyd Doggett,1946-10-06,rep,2007-01-04,2009-01-03,TX,25
D000399,Lloyd Doggett,1946-10-06,rep,2009-01-06,2011-01-03,TX,25
D000399,Lloyd Doggett,1946-10-06,rep,2011-01-05,2013-01-03,TX,25
D000399,Lloyd Doggett,1946-10-06,rep,2013-01-03,2015-01-03,TX,35
D000399,Lloyd Doggett,1946-10-06,rep,2015-01-06,2017-01-03,TX,35
D000399,Lloyd Doggett,1946-10-06,rep,2017-01-03,2019-01-03,TX,35
D000399,Lloyd Doggett,1946-10-06,rep,2019-01-03,2021-01-03,TX,35
D000399,Lloyd Doggett,1946-10-06,rep,2021-01-03,2023-01-03,TX,35
D000399,Lloyd Doggett,1946-10-06,rep,2023-01-03,2025-01-03,TX,37
D000399,Lloyd Doggett,1946-10-06,rep,2025-01-03,2027-01-03,TX,37
F000459,"Charles J. ""Chuck"" Fleischmann",1962-10-11,rep,2011-01-05,2013-01-03,TN,3
F000459,"Charles J. ""Chuck"" Fleischmann",1962-10-11,rep,2013-01-03,2015-01-03,TN,3
F000459,"Charles J. ""Chuck"" Fleischmann",1962-10-11,rep,2015-01-06,2017-01-03,TN,3
F000459,"Charles J. ""Chuck"" Fleischmann",1962-10-11,rep,2017-01-03,2019-01-03,TN,3
F000459,"Charles J. ""Chuck"" Fleischmann",1962-10-11,rep,2019-01-03,2021-01-03,TN,3
F000459,"Charles J. ""Chuck"" Fleischmann",1962-10-11,rep,2021-01-03,2023-01-03,TN,3
F000459,"Charles J. ""Chuck"" Fleischmann",1962-10-11,rep,2023-01-03,2025-01-03,TN,3
F000459,"Charles J. ""Chuck"" Fleischmann",1962-10-11,rep,2025-01-03,2027-01-03,TN,3
F000450,Virginia Foxx,1943-06-29,rep,2005-01-04,2007-01-03,NC,5
F000450,Virginia Foxx,1943-06-29,rep,2007-01-04,2009-01-03,NC,5
F000450,Virginia Foxx,1943-06-29,rep,2009-01-06,2011-01-03,NC,5
F000450,Virginia Foxx,1943-06-29,rep,2011-01-05,2013-01-03,NC,5
F000450,Virginia Foxx,1943-06-29,rep,2013-01-03,2015-01-03,NC,5
F000450,Virginia Foxx,1943-06-29,rep,2015-01-06,2017-01-03,NC,5
F000450,Virginia Foxx,1943-06-29,rep,2017-01-03,2019-01-03,NC,5
F000450,Virginia Foxx,1943-06-29,rep,2019-01-03,2021-01-03,NC,5
F000450,Virginia Foxx,1943-06-29,rep,2021-01-03,2023-01-03,NC,5
F000450,Virginia Foxx,1943-06-29,rep,2023-01-03,2025-01-03,NC,5
F000450,Virginia Foxx,1943-06-29,rep,2025-01-03,2027-01-03,NC,5
G000559,John Garamendi,1945-01-24,rep,2009-11-03,2011-01-03,CA,10
G000559,John Garamendi,1945-01-24,rep,2011-01-05,2013-01-03,CA,10
G000559,John Garamendi,1945-01-24,rep,2013-01-03,2015-01-03,CA,3
G000559,John Garamendi,1945-01-24,rep,2015-01-06,2017-01-03,CA,3
G000559,John Garamendi,1945-01-24,rep,2017-01-03,2019-01-03,CA,3
G000559,John Garamendi,1945-01-24,rep,2019-01-03,2021-01-03,CA,3
G000559,John Garamendi,1945-01-24,rep,2021-01-03,2023-01-03,CA,3
G000559,John Garamendi,1945-01-24,rep,2023-01-03,2025-01-03,CA,8
G000559,John Garamendi,1945-01-24,rep,2025-01-03,2027-01-03,CA,8
G000565,Paul A. Gosar,1958-11-22,rep,2011-01-05,2013-01-03,AZ,1
G000565,Paul A. Gosar,1958-11-22,rep,2013-01-03,2015-01-03,AZ,4
G000565,Paul A. Gosar,1958-11-22,rep,2015-01-06,2017-01-03,AZ,4
G000565,Paul A. Gosar,1958-11-22,rep,2017-01-03,2019-01-03,AZ,4
G000565,Paul A. Gosar,1958-11-22,rep,2019-01-03,2021-01-03,AZ,4
G000565,Paul A. Gosar,1958-11-22,rep,2021-01-03,2023-01-03,AZ,4
G000565,Paul A. Gosar,1958-11-22,rep,2023-01-03,2025-01-03,AZ,9
G000565,Paul A. Gosar,1958-11-22,rep,2025-01-03,2027-01-03,AZ,9
G000386,Chuck Grassley,1933-09-17,rep,1975-01-14,1977-01-03,IA,3
G000386,Chuck Grassley,1933-09-17,rep,1977-01-04,1979-01-03,IA,3
G000386,Chuck Grassley,1933-09-17,rep,1979-01-15,1981-01-03,IA,3
G000386,Chuck Grassley,1933-09-17,sen,1981-01-05,1987-01-03,IA,3
G000386,Chuck Grassley,1933-09-17,sen,1987-01-06,1993-01-03,IA,3
G000386,Chuck Grassley,1933-09-17,sen,1993-01-05,1999-01-03,IA,3
G000386,Chuck Grassley,1933-09-17,sen,1999-01-06,2005-01-03,IA,3
G000386,Chuck Grassley,1933-09-17,sen,2005-01-04,2011-01-03,IA,3
G000386,Chuck Grassley,1933-09-17,sen,2011-01-05,2017-01-03,IA,3
G000386,Chuck Grassley,1933-09-17,sen,2017-01-03,2023-01-03,IA,3
G000386,Chuck Grassley,1933-09-17,sen,2023-01-03,2029-01-03,IA,3
G000546,Sam Graves,1963-11-07,rep,2001-01-03,2003-01-03,MO,6
G000546,Sam Graves,1963-11-07,rep,2003-01-07,2005-01-03,MO,6
G000546,Sam Graves,1963-11-07,rep,2005-01-04,2007-01-03,MO,6
G000546,Sam Graves,1963-11-07,rep,2007-01-04,2009-01-03,MO,6
G000546,Sam Graves,1963-11-07,rep,2009-01-06,2011-01-03,MO,6
G000546,Sam Graves,1963-11-07,rep,2011-01-05,2013-01-03,MO,6
G000546,Sam Graves,1963-11-07,rep,2013-01-03,2015-01-03,MO,6
G000546,Sam Graves,1963-11-07,rep,2015-01-06,2017-01-03,MO,6
G000546,Sam Graves,1963-11-07,rep,2017-01-03,2019-01-03,MO,6
G000546,Sam Graves,1963-11-07,rep,2019-01-03,2021-01-03,MO,6
G000546,Sam Graves,1963-11-07,rep,2021-01-03,2023-01-03,MO,6
G000546,Sam Graves,1963-11-07,rep,2023-01-03,2025-01-03,MO,6
G000546,Sam Graves,1963-11-07,rep,2025-01-03,2027-01-03,MO,6
G000553,Al Green,1947-09-01,rep,2005-01-04,2007-01-03,TX,9
G000553,Al Green,1947-09-01,rep,2007-01-04,2009-01-03,TX,9
G000553,Al Green,1947-09-01,rep,2009-01-06,2011-01-03,TX,9
G000553,Al Green,1947-09-01,rep,2011-01-05,2013-01-03,TX,9
G000553,Al Green,1947-09-01,rep,2013-01-03,2015-01-03,TX,9
G000553,Al Green,1947-09-01,rep,2015-01-06,2017-01-03,TX,9
G000553,Al Green,1947-09-01,rep,2017-01-03,2019-01-03,TX,9
G000553,Al Green,1947-09-01,rep,2019-01-03,2021-01-03,TX,9
G000553,Al Green,1947-09-01,rep,2021-01-03,2023-01-03,TX,9
G000553,Al Green,1947-09-01,rep,2023-01-03,2025-01-03,TX,9
G000553,Al Green,1947-09-01,rep,2025-01-03,2027-01-03,TX,9
G000568,H. Morgan Griffith,1958-03-15,rep,2011-01-05,2013-01-03,VA,9
G000568,H. Morgan Griffith,1958-03-15,rep,2013-01-03,2015-01-03,VA,9
G000568,H. Morgan Griffith,1958-03-15,rep,2015-01-06,2017-01-03,VA,9
G000568,H. Morgan Griffith,1958-03-15,rep,2017-01-03,2019-01-03,VA,9
G000568,H. Morgan Griffith,1958-03-15,rep,2019-01-03,2021-01-03,VA,9
G000568,H. Morgan Griffith,1958-03-15,rep,2021-01-03,2023-01-03,VA,9
G000568,H. Morgan Griffith,1958-03-15,rep,2023-01-03,2025-01-03,VA,9
G000568,H. Morgan Griffith,1958-03-15,rep,2025-01-03,2027-01-03,VA,9
G000558,Brett Guthrie,1964-02-18,rep,2009-01-06,2011-01-03,KY,2
G000558,Brett Guthrie,1964-02-18,rep,2011-01-05,2013-01-03,KY,2
G000558,Brett Guthrie,1964-02-18,rep,2013-01-03,2015-01-03,KY,2
G000558,Brett Guthrie,1964-02-18,rep,2015-01-06,2017-01-03,KY,2
G000558,Brett Guthrie,1964-02-18,rep,2017-01-03,2019-01-03,KY,2
G000558,Brett Guthrie,1964-02-18,rep,2019-01-03,2021-01-03,KY,2
G000558,Brett Guthrie,1964-02-18,rep,2021-01-03,2023-01-03,KY,2
G000558,Brett Guthrie,1964-02-18,rep,2023-01-03,2025-01-03,KY,2
G000558,Brett Guthrie,1964-02-18,rep,2025-01-03,2027-01-03,KY,2
H001052,Andy Harris,1957-01-25,rep,2011-01-05,2013-01-03,MD,1
H001052,Andy Harris,1957-01-25,rep,2013-01-03,2015-01-03,MD,1
H001052,Andy Harris,1957-01-25,rep,2015-01-06,2017-01-03,MD,1
H001052,Andy Harris,1957-01-25,rep,2017-01-03,2019-01-03,MD,1
H001052,Andy Harris,1957-01-25,rep,2019-01-03,2021-01-03,MD,1
H001052,Andy Harris,1957-01-25,rep,2021-01-03,2023-01-03,MD,1
H001052,Andy Harris,1957-01-25,rep,2023-01-03,2025-01-03,MD,1
H001052,Andy Harris,1957-01-25,rep,2025-01-03,2027-01-03,MD,1
H001046,Martin Heinrich,1971-10-17,rep,2009-01-06,2011-01-03,NM,1
H001046,Martin Heinrich,1971-10-17,rep,2011-01-05,2013-01-03,NM,1
H001046,Martin Heinrich,1971-10-17,sen,2013-01-03,2019-01-03,NM,1
H001046,Martin Heinrich,1971-10-17,sen,2019-01-03,2025-01-03,NM,1
H001046,Martin Heinrich,1971-10-17,sen,2025-01-03,2031-01-03,NM,1
H001047,James A. Himes,1966-07-05,rep,2009-01-06,2011-01-03,CT,4
H001047,James A. Himes,1966-07-05,rep,2011-01-05,2013-01-03,CT,4
H001047,James A. Himes,1966-07-05,rep,2013-01-03,2015-01-03,CT,4
H001047,James A. Himes,1966-07-05,rep,2015-01-06,2017-01-03,CT,4
H001047,James A. Himes,1966-07-05,rep,2017-01-03,2019-01-03,CT,4
H001047,James A. Himes,1966-07-05,rep,2019-01-03,2021-01-03,CT,4
H001047,James A. Himes,1966-07-05,rep,2021-01-03,2023-01-03,CT,4
H001047,James A. Himes,1966-07-05,rep,2023-01-03,2025-01-03,CT,4
H001047,James A. Himes,1966-07-05,rep,2025-01-03,2027-01-03,CT,4
H001042,Mazie K. Hirono,1947-11-03,rep,2007-01-04,2009-01-03,HI,2
H001042,Mazie K. Hirono,1947-11-03,rep,2009-01-06,2011-01-03,HI,2
H001042,Mazie K. Hirono,1947-11-03,rep,2011-01-05,2013-01-03,HI,2
H001042,Mazie K. Hirono,1947-11-03,sen,2013-01-03,2019-01-03,HI,1
H001042,Mazie K. Hirono,1947-11-03,sen,2019-01-03,2025-01-03,HI,1
H001042,Mazie K. Hirono,1947-11-03,sen,2025-01-03,2031-01-03,HI,1
H001061,John Hoeven,1957-03-13,sen,2011-01-05,2017-01-03,ND,3
H001061,John Hoeven,1957-03-13,sen,2017-01-03,2023-01-03,ND,3
H001061,John Hoeven,1957-03-13,sen,2023-01-03,2029-01-03,ND,3
H000874,Steny H. Hoyer,1939-06-14,rep,1981-01-05,1983-01-03,MD,5
H000874,Steny H. Hoyer,1939-06-14,rep,1983-01-03,1985-01-03,MD,5
H000874,Steny H. Hoyer,1939-06-14,rep,1985-01-03,1987-01-03,MD,5
H000874,Steny H. Hoyer,1939-06-14,rep,1987-01-06,1989-01-03,MD,5
H000874,Steny H. Hoyer,1939-06-14,rep,1989-01-03,1991-01-03,MD,5
H000874,Steny H. Hoyer,1939-06-14,rep,1991-01-03,1993-01-03,MD,5
H000874,Steny H. Hoyer,1939-06-14,rep,1993-01-05,1995-01-03,MD,5
H000874,Steny H. Hoyer,1939-06-14,rep,1995-01-04,1997-01-03,MD,5
H000874,Steny H. Hoyer,1939-06-14,rep,1997-01-07,1999-01-03,MD,5
H000874,Steny H. Hoyer,1939-06-14,rep,1999-01-06,2001-01-03,MD,5
H000874,Steny H. Hoyer,1939-06-14,rep,2001-01-03,2003-01-03,MD,5
H000874,Steny H. Hoyer,1939-06-14,rep,2003-01-07,2005-01-03,MD,5
H000874,Steny H. Hoyer,1939-06-14,rep,2005-01-04,2007-01-03,MD,5
H000874,Steny H. Hoyer,1939-06-14,rep,2007-01-04,2009-01-03,MD,5
H000874,Steny H. Hoyer,1939-06-14,rep,2009-01-06,2011-01-03,MD,5
H000874,Steny H. Hoyer,1939-06-14,rep,2011-01-05,2013-01-03,MD,5
H000874,Steny H. Hoyer,1939-06-14,rep,2013-01-03,2015-01-03,MD,5
H000874,Steny H. Hoyer,1939-06-14,rep,2015-01-06,2017-01-03,MD,5
H000874,Steny H. Hoyer,1939-06-14,rep,2017-01-03,2019-01-03,MD,5
H000874,Steny H. Hoyer,1939-06-14,rep,2019-01-03,2021-01-03,MD,5
H000874,Steny H. Hoyer,1939-06-14,rep,2021-01-03,2023-01-03,MD,5
H000874,Steny H. Hoyer,1939-06-14,rep,2023-01-03,2025-01-03,MD,5
H000874,Steny H. Hoyer,1939-06-14,rep,2025-01-03,2027-01-03,MD,5
H001058,Bill Huizenga,1969-01-31,rep,2011-01-05,2013-01-03,MI,2
H001058,Bill Huizenga,1969-01-31,rep,2013-01-03,2015-01-03,MI,2
H001058,Bill Huizenga,1969-01-31,rep,2015-01-06,2017-01-03,MI,2
H001058,Bill Huizenga,1969-01-31,rep,2017-01-03,2019-01-03,MI,2
H001058,Bill Huizenga,1969-01-31,rep,2019-01-03,2021-01-03,MI,2
H001058,Bill Huizenga,1969-01-31,rep,2021-01-03,2023-01-03,MI,2
H001058,Bill Huizenga,1969-01-31,rep,2023-01-03,2025-01-03,MI,4
H001058,Bill Huizenga,1969-01-31,rep,2025-01-03,2027-01-03,MI,4
J000288,"Henry C. ""Hank"" Johnson, Jr.",1954-10-02,rep,2007-01-04,2009-01-03,GA,4
J000288,"Henry C. ""Hank"" Johnson, Jr.",1954-10-02,rep,2009-01-06,2011-01-03,GA,4
J000288,"Henry C. ""Hank"" Johnson, Jr.",1954-10-02,rep,2011-01-05,2013-01-03,GA,4
J000288,"Henry C. ""Hank"" Johnson, Jr.",1954-10-02,rep,2013-01-03,2015-01-03,GA,4
J000288,"Henry C. ""Hank"" Johnson, Jr.",1954-10-02,rep,2015-01-06,2017-01-03,GA,4
J000288,"Henry C. ""Hank"" Johnson, Jr.",1954-10-02,rep,2017-01-03,2019-01-03,GA,4
J000288,"Henry C. ""Hank"" Johnson, Jr.",1954-10-02,rep,2019-01-03,2021-01-03,GA,4
J000288,"Henry C. ""Hank"" Johnson, Jr.",1954-10-02,rep,2021-01-03,2023-01-03,GA,4
J000288,"Henry C. ""Hank"" Johnson, Jr.",1954-10-02,rep,2023-01-03,2025-01-03,GA,4
J000288,"Henry C. ""Hank"" Johnson, Jr.",1954-10-02,rep,2025-01-03,2027-01-03,GA,4
J000293,Ron Johnson,1955-04-08,sen,2011-01-05,2017-01-03,WI,3
J000293,Ron Johnson,1955-04-08,sen,2017-01-03,2023-01-03,WI,3
J000293,Ron Johnson,1955-04-08,sen,2023-01-03,2029-01-03,WI,3
J000289,Jim Jordan,1964-02-17,rep,2007-01-04,2009-01-03,OH,4
J000289,Jim Jordan,1964-02-17,rep,2009-01-06,2011-01-03,OH,4
J000289,Jim Jordan,1964-02-17,rep,2011-01-05,2013-01-03,OH,4
J000289,Jim Jordan,1964-02-17,rep,2013-01-03,2015-01-03,OH,4
J000289,Jim Jordan,1964-02-17,rep,2015-01-06,2017-01-03,OH,4
J000289,Jim Jordan,1964-02-17,rep,2017-01-03,2019-01-03,OH,4
J000289,Jim Jordan,1964-02-17,rep,2019-01-03,2021-01-03,OH,4
J000289,Jim Jordan,1964-02-17,rep,2021-01-03,2023-01-03,OH,4
J000289,Jim Jordan,1964-02-17,rep,2023-01-03,2025-01-03,OH,4
J000289,Jim Jordan,1964-02-17,rep,2025-01-03,2027-01-03,OH,4
K000009,Marcy Kaptur,1946-06-17,rep,1983-01-03,1985-01-03,OH,9
K000009,Marcy Kaptur,1946-06-17,rep,1985-01-03,1987-01-03,OH,9
K000009,Marcy Kaptur,1946-06-17,rep,1987-01-06,1989-01-03,OH,9
K000009,Marcy Kaptur,1946-06-17,rep,1989-01-03,1991-01-03,OH,9
K000009,Marcy Kaptur,1946-06-17,rep,1991-01-03,1993-01-03,OH,9
K000009,Marcy Kaptur,1946-06-17,rep,1993-01-05,1995-01-03,OH,9
K000009,Marcy Kaptur,1946-06-17,rep,1995-01-04,1997-01-03,OH,9
K000009,Marcy Kaptur,1946-06-17,rep,1997-01-07,1999-01-03,OH,9
K000009,Marcy Kaptur,1946-06-17,rep,1999-01-06,2001-01-03,OH,9
K000009,Marcy Kaptur,1946-06-17,rep,2001-01-03,2003-01-03,OH,9
K000009,Marcy Kaptur,1946-06-17,rep,2003-01-07,2005-01-03,OH,9
K000009,Marcy Kaptur,1946-06-17,rep,2005-01-04,2007-01-03,OH,9
K000009,Marcy Kaptur,1946-06-17,rep,2007-01-04,2009-01-03,OH,9
K000009,Marcy Kaptur,1946-06-17,rep,2009-01-06,2011-01-03,OH,9
K000009,Marcy Kaptur,1946-06-17,rep,2011-01-05,2013-01-03,OH,9
K000009,Marcy Kaptur,1946-06-17,rep,2013-01-03,2015-01-03,OH,9
K000009,Marcy Kaptur,1946-06-17,rep,2015-01-06,2017-01-03,OH,9
K000009,Marcy Kaptur,1946-06-17,rep,2017-01-03,2019-01-03,OH,9
K000009,Marcy Kaptur,1946-06-17,rep,2019-01-03,2021-01-03,OH,9
K000009,Marcy Kaptur,1946-06-17,rep,2021-01-03,2023-01-03,OH,9
K000009,Marcy Kaptur,1946-06-17,rep,2023-01-03,2025-01-03,OH,9
K000009,Marcy Kaptur,1946-06-17,rep,2025-01-03,2027-01-03,OH,9
K000375,William R. Keating,1952-09-06,rep,2011-01-05,2013-01-03,MA,10
K000375,William R. Keating,1952-09-06,rep,2013-01-03,2015-01-03,MA,9
K000375,William R. Keating,1952-09-06,rep,2015-01-06,2017-01-03,MA,9
K000375,William R. Keating,1952-09-06,rep,2017-01-03,2019-01-03,MA,9
K000375,William R. Keating,1952-09-06,rep,2019-01-03,2021-01-03,MA,9
K000375,William R. Keating,1952-09-06,rep,2021-01-03,2023-01-03,MA,9
K000375,William R. Keating,1952-09-06,rep,2023-01-03,2025-01-03,MA,9
K000375,William R. Keating,1952-09-06,rep,2025-01-03,2027-01-03,MA,9
