bioguide,name,birthday,chamber,start,end,state,seat
D000296,Samuel Dexter,1761-05-14,sen,1799-12-02,1801-03-03,MA,2
D000331,Joseph Dickson,,rep,1799-12-02,1801-03-03,NC,1
E000052,William Edmond,1755-09-28,rep,1797-05-15,1799-03-03,CT,-1
E000052,William Edmond,1755-09-28,rep,1799-12-02,1801-03-03,CT,-1
E000091,Joseph Eggleston,1754-11-24,rep,1798-12-03,1799-03-03,VA,9
E000091,Joseph Eggleston,1754-11-24,rep,1799-12-02,1801-03-03,VA,9
E000257,Thomas Evans,,rep,1797-05-15,1799-03-03,VA,12
E000257,Thomas Evans,,rep,1799-12-02,1801-03-03,VA,12
F000364,Jonathan Freeman,1745-03-21,rep,1797-05-15,1799-03-03,NH,-1
F000364,Jonathan Freeman,1745-03-21,rep,1799-12-02,1801-03-03,NH,-1
G000020,Albert Gallatin,1761-01-29,rep,1795-12-07,1797-03-03,PA,12
G000020,Albert Gallatin,1761-01-29,rep,1797-05-15,1799-03-03,PA,12
G000020,Albert Gallatin,1761-01-29,rep,1799-12-02,1801-03-03,PA,12
G000235,Henry Glen,1739-07-13,rep,1793-12-02,1795-03-03,NY,8
G000235,Henry Glen,1739-07-13,rep,1795-12-07,1797-03-03,NY,8
G000235,Henry Glen,1739-07-13,rep,1797-05-15,1799-03-03,NY,8
G000235,Henry Glen,1739-07-13,rep,1799-12-02,1801-03-03,NY,8
G000279,Samuel Goode,1756-03-21,rep,1799-12-02,1801-03-03,VA,8
G000294,Elizur Goodrich,1761-03-24,rep,1799-12-02,1801-03-03,CT,-1
G000318,William Gordon,1763-04-12,rep,1797-05-15,1799-03-03,NH,-1
G000318,William Gordon,1763-04-12,rep,1799-12-02,1801-03-03,NH,-1
G000427,Ray Greene,1765-02-02,sen,1797-05-15,1799-03-03,RI,2
G000427,Ray Greene,1765-02-02,sen,1799-12-02,1801-12-31,RI,2
H000299,Thomas Hartley,1748-09-07,rep,1789-03-04,1791-03-03,PA,-1
H000299,Thomas Hartley,1748-09-07,rep,1791-10-24,1793-03-03,PA,7
H000299,Thomas Hartley,1748-09-07,rep,1793-12-02,1795-03-03,PA,-1
H000299,Thomas Hartley,1748-09-07,rep,1795-12-07,1797-03-03,PA,8
H000299,Thomas Hartley,1748-09-07,rep,1797-05-15,1799-03-03,PA,8
H000299,Thomas Hartley,1748-09-07,rep,1799-12-02,1801-03-03,PA,8
H000359,Jonathan Havens,1757-06-18,rep,1795-12-07,1797-03-03,NY,2
H000359,Jonathan Havens,1757-06-18,rep,1797-05-15,1799-03-03,NY,2
H000359,Jonathan Havens,1757-06-18,rep,1799-12-02,1801-03-03,NY,2
I000011,James Imlay,1764-11-26,rep,1797-05-15,1799-03-03,NJ,-1
I000011,James Imlay,1764-11-26,rep,1799-12-02,1801-03-03,NJ,4
J000227,James Jones,,rep,1799-12-02,1801-03-03,GA,-1
K000253,John Kittera,,rep,1791-10-24,1793-03-03,PA,5
K000253,John Kittera,,rep,1793-12-02,1795-03-03,PA,-1
K000253,John Kittera,,rep,1795-12-07,1797-03-03,PA,7
K000253,John Kittera,,rep,1797-05-15,1799-03-03,PA,7
K000253,John Kittera,,rep,1799-12-02,1801-03-03,PA,7
L000195,Henry Lee,1756-01-29,rep,1799-12-02,1801-03-03,VA,19
L000336,James Linn,,rep,1799-12-02,1801-03-03,NJ,3
L000364,Samuel Livermore,1732-05-14,rep,1789-03-04,1791-03-03,NH,-1
L000364,Samuel Livermore,1732-05-14,rep,1791-10-24,1793-03-03,NH,-1
L000364,Samuel Livermore,1732-05-14,sen,1793-12-02,1799-03-03,NH,2
L000364,Samuel Livermore,1732-05-14,sen,1799-12-02,1801-12-31,NH,2
L000528,Samuel Lyman,1749-01-25,rep,1795-12-07,1797-03-03,MA,3
L000528,Samuel Lyman,1749-01-25,rep,1797-05-15,1799-03-03,MA,3
L000528,Samuel Lyman,1749-01-25,rep,1799-12-02,1801-03-03,MA,3
M000157,John Marshall,1755-09-24,rep,1799-12-02,1801-03-03,VA,13
M000571,William McMillan,1764-03-02,rep,1799-12-02,1801-03-03,OH,-1
N000084,John Nicholas,,rep,1793-12-02,1795-03-03,VA,18
N000084,John Nicholas,,rep,1795-12-07,1797-03-03,VA,18
N000084,John Nicholas,,rep,1797-05-15,1799-03-03,VA,18
N000084,John Nicholas,,rep,1799-12-02,1801-03-03,VA,18
N000161,Abraham Nott,1768-02-05,rep,1799-12-02,1801-03-03,SC,6
P000021,Robert Page,1765-02-04,rep,1799-12-02,1801-03-03,VA,1
P000065,Josiah Parker,1751-05-11,rep,1789-03-04,1791-03-03,VA,8
P000065,Josiah Parker,1751-05-11,rep,1791-10-24,1793-03-03,VA,8
P000065,Josiah Parker,1751-05-11,rep,1793-12-02,1795-03-03,VA,11
P000065,Josiah Parker,1751-05-11,rep,1795-12-07,1797-03-03,VA,11
P000065,Josiah Parker,1751-05-11,rep,1797-05-15,1799-03-03,VA,11
P000065,Josiah Parker,1751-05-11,rep,1799-12-02,1801-03-03,VA,11
P000357,Thomas Pinckney,1750-10-23,rep,1797-05-15,1799-03-03,SC,1
P000357,Thomas Pinckney,1750-10-23,rep,1799-12-02,1801-03-03,SC,1
P000381,Jonas Platt,1769-06-30,rep,1799-12-02,1801-03-03,NY,9
P000482,Leven Powell,,rep,1799-12-02,1801-03-03,VA,17
R000120,John Reed,1751-11-11,rep,1795-12-07,1797-03-03,MA,6
R000120,John Reed,1751-11-11,rep,1797-05-15,1799-03-03,MA,6
R000120,John Reed,1751-11-11,rep,1799-12-02,1801-03-03,MA,6
S000222,Theodore Sedgwick,1746-05-09,rep,1789-03-04,1791-03-03,MA,4
S000222,Theodore Sedgwick,1746-05-09,rep,1791-10-24,1793-03-03,MA,4
S000222,Theodore Sedgwick,1746-05-09,rep,1793-12-02,1795-03-03,MA,2
S000222,Theodore Sedgwick,1746-05-09,sen,1796-01-01,1799-03-03,MA,2
S000222,Theodore Sedgwick,1746-05-09,rep,1799-12-02,1801-03-03,MA,1
S000259,Samuel Sewall,1757-12-11,rep,1795-12-07,1797-03-03,MA,10
S000259,Samuel Sewall,1757-12-11,rep,1797-05-15,1799-03-03,MA,10
S000259,Samuel Sewall,1757-12-11,rep,1799-12-02,1801-03-03,MA,10
S000693,Richard Spaight,1758-03-25,rep,1797-05-15,1799-03-03,NC,10
S000693,Richard Spaight,1758-03-25,rep,1799-12-02,1801-03-03,NC,10
T000141,George Thatcher,1754-04-12,rep,1789-03-04,1791-03-03,MA,6
T000141,George Thatcher,1754-04-12,rep,1791-10-24,1793-03-03,MA,8
T000141,George Thatcher,1754-04-12,rep,1793-12-02,1795-03-03,MA,4
T000141,George Thatcher,1754-04-12,rep,1795-12-07,1797-03-03,MA,14
T000141,George Thatcher,1754-04-12,rep,1797-05-15,1799-03-03,MA,14
T000141,George Thatcher,1754-04-12,rep,1799-12-02,1801-03-03,MA,14
T000173,John Thomas,1764-10-15,rep,1799-12-02,1801-03-03,MD,2
T000183,Richard Thomas,1744-12-30,rep,1795-12-07,1797-03-03,PA,3
T000183,Richard Thomas,1744-12-30,rep,1797-05-15,1799-03-03,PA,3
T000183,Richard Thomas,1744-12-30,rep,1799-12-02,1801-03-03,PA,3
W000094,Robert Waln,1765-02-22,rep,1797-05-15,1799-03-03,PA,1
W000094,Robert Waln,1765-02-22,rep,1799-12-02,1801-03-03,PA,1
F000301,Dwight Foster,1757-12-07,rep,1793-12-02,1795-03-03,MA,2
F000301,Dwight Foster,1757-12-07,rep,1795-12-07,1797-03-03,MA,4
F000301,Dwight Foster,1757-12-07,rep,1797-05-15,1799-03-03,MA,4
F000301,Dwight Foster,1757-12-07,sen,1800-01-01,1803-12-31,MA,2
H000629,William Hindman,1743-04-01,rep,1791-10-24,1793-03-03,MD,2
H000629,William Hindman,1743-04-01,rep,1793-12-02,1795-03-03,MD,7
H000629,William Hindman,1743-04-01,rep,1795-12-07,1797-03-03,MD,7
H000629,William Hindman,1743-04-01,rep,1797-05-15,1799-03-03,MD,7
H000629,William Hindman,1743-04-01,sen,1800-01-01,1801-03-03,MD,3
M000976,Gouverneur Morris,1752-01-31,sen,1800-01-01,1803-03-03,NY,1
B000017,John Bacon,1738-04-05,rep,1801-12-07,1803-03-03,MA,1
B000477,John Bird,1768-11-22,rep,1799-12-02,1801-03-03,NY,6
B000477,John Bird,1768-11-22,rep,1801-12-07,1803-03-03,NY,-1
B000660,Thomas Boude,1752-05-17,rep,1801-12-07,1803-03-03,PA,7
B000787,John Breckinridge,1760-12-02,sen,1801-12-07,1805-12-31,KY,3
C000005,Samuel Cabell,1756-12-15,rep,1795-12-07,1797-03-03,VA,14
C000005,Samuel Cabell,1756-12-15,rep,1797-05-15,1799-03-03,VA,14
C000005,Samuel Cabell,1756-12-15,rep,1799-12-02,1801-03-03,VA,14
C000005,Samuel Cabell,1756-12-15,rep,1801-12-07,1803-03-03,VA,14
C000627,John Colhoun,,sen,1801-12-07,1803-03-03,SC,3
D000138,Thomas Davis,,rep,1797-05-15,1799-03-03,KY,1
D000138,Thomas Davis,,rep,1799-12-02,1801-03-03,KY,1
D000138,Thomas Davis,,rep,1801-12-07,1803-03-03,KY,1
E000114,Christopher Ellery,1768-11-01,sen,1801-12-07,1805-03-03,RI,2
E000153,Lucas Elmendorf,,rep,1797-05-15,1799-03-03,NY,4
E000153,Lucas Elmendorf,,rep,1799-12-02,1801-03-03,NY,4
E000153,Lucas Elmendorf,,rep,1801-12-07,1803-03-03,NY,4
F000054,Paul Fearing,1762-02-28,rep,1801-12-07,1803-03-03,OH,-1
F000297,Abiel Foster,1735-08-08,rep,1789-03-04,1791-03-03,NH,-1
F000297,Abiel Foster,1735-08-08,rep,1795-12-07,1797-03-03,NH,-1
F000297,Abiel Foster,1735-08-08,rep,1797-05-15,1799-03-03,NH,-1
F000297,Abiel Foster,1735-08-08,rep,1799-12-02,1801-03-03,NH,-1
F000297,Abiel Foster,1735-08-08,rep,1801-12-07,1803-03-03,NH,-1
G000428,Thomas Greene,1758-02-26,rep,1801-12-07,1803-03-03,MS,-1
G000502,William Grove,1764-01-15,rep,1791-10-24,1793-03-03,NC,5
G000502,William Grove,1764-01-15,rep,1793-12-02,1795-03-03,NC,7
G000502,William Grove,1764-01-15,rep,1795-12-07,1797-03-03,NC,7
G000502,William Grove,1764-01-15,rep,1797-05-15,1799-03-03,NC,7
G000502,William Grove,1764-01-15,rep,1799-12-02,1801-03-03,NC,7
G000502,William Grove,1764-01-15,rep,1801-12-07,1803-03-03,NC,7
H000475,Archibald Henderson,1768-08-07,rep,1799-12-02,1801-03-03,NC,2
H000475,Archibald Henderson,1768-08-07,rep,1801-12-07,1803-03-03,NC,2
H000611,William Hill,1767-05-01,rep,1799-12-02,1801-03-03,NC,6
H000611,William Hill,1767-05-01,rep,1801-12-07,1803-03-03,NC,6
H000986,Narsworthy Hunter,,rep,1801-12-07,1803-03-03,MS,-1
J000012,George Jackson,1757-01-09,rep,1795-12-07,1797-03-03,VA,3
J000012,George Jackson,1757-01-09,rep,1799-12-02,1801-03-03,VA,3
J000012,George Jackson,1757-01-09,rep,1801-12-07,1803-03-03,VA,3
J000017,James Jackson,1757-09-21,rep,1789-03-04,1791-03-03,GA,1
J000017,James Jackson,1757-09-21,sen,1793-12-02,1795-12-31,GA,2
J000017,James Jackson,1757-09-21,sen,1801-12-07,1807-03-03,GA,3
J000123,Charles Johnson,,rep,1801-12-07,1803-03-03,NC,8
J000258,William Jones,,rep,1801-12-07,1803-03-03,PA,1
L000204,Silas Lee,1760-07-03,rep,1799-12-02,1801-03-03,MA,12
L000204,Silas Lee,1760-07-03,rep,1801-12-07,1803-03-03,MA,12
L000316,Levi Lincoln,1749-05-15,rep,1799-12-02,1801-03-03,MA,4
L000316,Levi Lincoln,1749-05-15,rep,1801-12-07,1803-03-03,MA,4
L000401,George Logan,1753-09-09,sen,1801-12-07,1807-03-03,PA,3
M000259,Ebenezer Mattoon,1755-08-19,rep,1799-12-02,1801-03-03,MA,3
M000259,Ebenezer Mattoon,1755-08-19,rep,1801-12-07,1803-03-03,MA,3
M000983,Lewis Morris,1760-11-02,rep,1797-05-15,1799-03-03,VT,2
M000983,Lewis Morris,1760-11-02,rep,1799-12-02,1801-03-03,VT,2
M000983,Lewis Morris,1760-11-02,rep,1801-12-07,1803-03-03,VT,2
M000988,Thomas Morris,1771-02-26,rep,1801-12-07,1803-03-03,NY,10
M001066,John Muhlenberg,1746-10-01,rep,1789-03-04,1791-03-03,PA,-1
M001066,John Muhlenberg,1746-10-01,rep,1793-12-02,1795-03-03,PA,-1
M001066,John Muhlenberg,1746-10-01,rep,1799-12-02,1801-03-03,PA,4
M001066,John Muhlenberg,1746-10-01,sen,1801-12-07,1801-12-31,PA,3
O000041,Aaron Ogden,1756-12-03,sen,1801-12-07,1803-03-03,NJ,1
O000060,Simeon Olcott,1735-10-01,sen,1801-12-07,1805-03-03,NH,2
P000190,Joseph Peirce,1748-06-25,rep,1801-12-07,1803-03-03,NH,-1
P000231,Elias Perkins,1767-04-05,rep,1801-12-07,1803-03-03,CT,-1
R000093,Nathan Read,1759-07-02,rep,1799-12-02,1801-03-03,MA,10
R000093,Nathan Read,1759-07-02,rep,1801-12-07,1803-03-03,MA,10
R000553,John Rutledge,,rep,1797-05-15,1799-03-03,SC,2
R000553,John Rutledge,,rep,1799-12-02,1801-03-03,SC,2
R000553,John Rutledge,,rep,1801-12-07,1803-03-03,SC,2
S000312,James Sheafe,1755-11-16,rep,1799-12-02,1801-03-03,NH,-1
S000312,James Sheafe,1755-11-16,sen,1801-12-07,1803-03-03,NH,3
S000330,William Shepard,1737-12-01,rep,1797-05-15,1799-03-03,MA,2
S000330,William Shepard,1737-12-01,rep,1799-12-02,1801-03-03,MA,2
S000330,William Shepard,1737-12-01,rep,1801-12-07,1803-03-03,MA,2
S000582,Josiah Smith,1738-02-26,rep,1801-12-07,1803-03-03,MA,6
S000752,"Richard, Sprigg",,rep,1795-12-07,1797-03-03,MD,2
S000752,"Richard, Sprigg",,rep,1797-05-15,1799-03-03,MD,2
S000752,"Richard, Sprigg",,rep,1801-12-07,1803-03-03,MD,2
S000994,John Stratton,1769-08-19,rep,1801-12-07,1803-03-03,VA,12
T000025,Benjamin Taliaferro,,rep,1799-12-02,1801-03-03,GA,-1
T000025,Benjamin Taliaferro,,rep,1801-12-07,1803-03-03,GA,-1
T000273,Thomas Tillinghast,1742-08-21,rep,1797-05-15,1799-03-03,RI,-1
T000273,Thomas Tillinghast,1742-08-21,rep,1801-12-07,1803-03-03,RI,-1
T000348,Uriah Tracy,1755-02-02,rep,1793-12-02,1795-03-03,CT,-1
T000348,Uriah Tracy,1755-02-02,rep,1795-12-07,1796-10-13,CT,-1
T000348,Uriah Tracy,1755-02-02,sen,1796-10-13,1801-03-03,CT,3
T000348,Uriah Tracy,1755-02-02,sen,1801-12-07,1807-03-03,CT,3
U000022,George Upham,1768-12-27,rep,1801-12-07,1803-03-03,NH,-1
V000049,John Van Ness,1769-11-04,rep,1801-12-07,1803-03-03,NY,6
W000046,Benjamin Walker,,rep,1801-12-07,1803-03-03,NY,9
W000534,Robert Williams,,rep,1797-05-15,1799-03-03,NC,3
W000534,Robert Williams,,rep,1799-12-02,1801-03-03,NC,3
W000534,Robert Williams,,rep,1801-12-07,1803-03-03,NC,3
W000722,Henry Woods,,rep,1799-12-02,1801-03-03,PA,10
W000722,Henry Woods,,rep,1801-12-07,1803-03-03,PA,10
B001186,Pierce Butler,1744-07-11,sen,1789-03-04,1793-03-03,SC,2
B001186,Pierce Butler,1744-07-11,sen,1793-12-02,1797-03-03,SC,2
B001186,Pierce Butler,1744-07-11,sen,1802-01-01,1805-03-03,SC,3
C000525,De Clinton,1769-03-02,sen,1802-01-01,1803-12-31,NY,3
P000393,William Plumer,1759-06-25,sen,1802-01-01,1807-03-03,NH,3
B000049,Theodorus Bailey,1758-10-12,rep,1793-12-02,1795-03-03,NY,5
B000049,Theodorus Bailey,1758-10-12,rep,1795-12-07,1797-03-03,NY,5
B000049,Theodorus Bailey,1758-10-12,rep,1799-12-02,1801-03-03,NY,5
B000049,Theodorus Bailey,1758-10-12,rep,1801-12-07,1803-03-03,NY,5
B000049,Theodorus Bailey,1758-10-12,sen,1803-10-17,1805-03-03,NY,1
B000097,Simeon Baldwin,1761-12-14,rep,1803-10-17,1805-03-03,CT,-1
B000697,Walter Bowie,,rep,1801-12-07,1803-03-03,MD,2
B000697,Walter Bowie,,rep,1803-10-17,1805-03-03,MD,2
B000970,Phineas Bruce,1762-06-07,rep,1803-10-17,1805-03-03,MA,17
C000406,Thomas Claiborne,1749-02-01,rep,1793-12-02,1795-03-03,VA,8
C000406,Thomas Claiborne,1749-02-01,rep,1795-12-07,1797-03-03,VA,8
C000406,Thomas Claiborne,1749-02-01,rep,1797-05-15,1799-03-03,VA,8
C000406,Thomas Claiborne,1749-02-01,rep,1801-12-07,1803-03-03,VA,8
C000406,Thomas Claiborne,1749-02-01,rep,1803-10-17,1805-03-03,VA,17
C001026,Manasseh Cutler,1742-05-13,rep,1801-12-07,1803-03-03,MA,11
C001026,Manasseh Cutler,1742-05-13,rep,1803-10-17,1805-03-03,MA,3
D000243,John Dennis,1771-12-17,rep,1797-05-15,1799-03-03,MD,8
D000243,John Dennis,1771-12-17,rep,1799-12-02,1801-03-03,MD,8
D000243,John Dennis,1771-12-17,rep,1801-12-07,1803-03-03,MD,8
D000243,John Dennis,1771-12-17,rep,1803-10-17,1805-03-03,MD,8
D000583,Thomas Dwight,1758-10-29,rep,1803-10-17,1805-03-03,MA,5
E000008,John Earle,1766-10-23,rep,1803-10-17,1805-03-03,SC,8
G000196,James Gillespie,,rep,1793-12-02,1795-03-03,NC,6
G000196,James Gillespie,,rep,1795-12-07,1797-03-03,NC,6
G000196,James Gillespie,,rep,1797-05-15,1799-03-03,NC,6
G000196,James Gillespie,,rep,1803-10-17,1805-03-03,NC,5
G000467,Thomas Griffin,,rep,1803-10-17,1805-03-03,VA,12
G000482,Gaylord Griswold,1767-12-18,rep,1803-10-17,1805-03-03,NY,15
H000133,Samuel Hammond,1757-09-21,rep,1803-10-17,1805-03-03,GA,-1
H000140,Wade Hampton,,rep,1795-12-07,1797-03-03,SC,2
H000140,Wade Hampton,,rep,1803-10-17,1805-03-03,SC,4
H000570,Daniel Hiester,1747-06-25,rep,1789-03-04,1791-03-03,PA,-1
H000570,Daniel Hiester,1747-06-25,rep,1791-10-24,1793-03-03,PA,4
H000570,Daniel Hiester,1747-06-25,rep,1793-12-02,1795-03-03,PA,-1
H000570,Daniel Hiester,1747-06-25,rep,1795-12-07,1797-03-03,PA,5
H000570,Daniel Hiester,1747-06-25,rep,1801-12-07,1803-03-03,MD,4
H000570,Daniel Hiester,1747-06-25,rep,1803-10-17,1805-03-03,MD,4
H000695,John Hoge,1760-09-10,rep,1803-10-17,1805-03-03,PA,10
H000976,Samuel Hunt,1765-07-08,rep,1801-12-07,1803-03-03,NH,-1
H000976,Samuel Hunt,1765-07-08,rep,1803-10-17,1805-03-03,NH,-1
L000097,Simon Larned,1753-08-03,rep,1803-10-17,1805-03-03,MA,12
L000294,Thomas Lewis,,rep,1803-10-17,1805-03-03,VA,5
L000482,Thomas Lowndes,1766-01-22,rep,1801-12-07,1803-03-03,SC,1
L000482,Thomas Lowndes,1766-01-22,rep,1803-10-17,1805-03-03,SC,1
M000029,Samuel Maclay,1741-06-17,rep,1795-12-07,1797-03-03,PA,6
M000029,Samuel Maclay,1741-06-17,sen,1803-10-17,1809-03-03,PA,1
M000359,Andrew McCord,,rep,1803-10-17,1805-03-03,NY,5
M000824,Nahum Mitchell,1769-02-12,rep,1803-10-17,1805-03-03,MA,7
M001039,James Mott,1739-01-18,rep,1801-12-07,1803-03-03,NJ,-1
M001039,James Mott,1739-01-18,rep,1803-10-17,1805-03-03,NJ,-1
P000036,Beriah Palmer,,rep,1803-10-17,1805-03-03,NY,11
P000101,John Paterson,,rep,1803-10-17,1805-03-03,NY,16
P000298,Oliver Phelps,1749-10-21,rep,1803-10-17,1805-03-03,NY,17
P000378,Thomas Plater,1769-05-09,rep,1801-12-07,1803-03-03,MD,3
P000378,Thomas Plater,1769-05-09,rep,1803-10-17,1805-03-03,MD,3
P000468,Samuel Potter,1753-06-29,sen,1803-10-17,1805-03-03,RI,1
P000577,Samuel Purviance,1774-01-07,rep,1803-10-17,1805-03-03,NC,7
S000471,Thomson Skinner,1752-05-24,rep,1797-01-27,1797-03-03,MA,1
S000471,Thomson Skinner,1752-05-24,rep,1797-05-15,1799-03-03,MA,1
S000471,Thomson Skinner,1752-05-24,rep,1803-10-17,1805-03-03,MA,12
S000557,Israel Smith,1759-04-04,rep,1791-10-24,1793-03-03,VT,1
S000557,Israel Smith,1759-04-04,rep,1793-12-02,1795-03-03,VT,1
S000557,Israel Smith,1759-04-04,rep,1795-12-07,1797-03-03,VT,1
S000557,Israel Smith,1759-04-04,rep,1801-12-07,1803-03-03,VT,1
S000557,Israel Smith,1759-04-04,sen,1803-10-17,1807-12-31,VT,1
S000567,John Smith,,sen,1803-10-17,1809-03-03,OH,1
S000912,John Stewart,,rep,1799-12-02,1801-03-03,PA,8
S000912,John Stewart,,rep,1801-12-07,1803-03-03,PA,8
S000912,John Stewart,,rep,1803-10-17,1805-03-03,PA,6
T000143,Samuel Thatcher,1776-07-01,rep,1801-12-07,1803-03-03,MA,12
T000143,Samuel Thatcher,1776-07-01,rep,1803-10-17,1805-03-03,MA,16
T000262,George Tibbits,1763-01-14,rep,1803-10-17,1805-03-03,NY,10
T000370,John Trigg,,rep,1797-05-15,1799-03-03,VA,5
T000370,John Trigg,,rep,1799-12-02,1801-03-03,VA,5
T000370,John Trigg,,rep,1801-12-07,1803-03-03,VA,5
T000370,John Trigg,,rep,1803-10-17,1805-03-03,VA,13
V000045,Isaac Van Horne,1754-01-13,rep,1801-12-07,1803-03-03,PA,4
V000045,Isaac Van Horne,1754-01-13,rep,1803-10-17,1805-03-03,PA,2
V000083,Abraham Venable,1758-11-20,rep,1791-10-24,1793-03-03,VA,6
V000083,Abraham Venable,1758-11-20,rep,1793-12-02,1795-03-03,VA,7
V000083,Abraham Venable,1758-11-20,rep,1795-12-07,1797-03-03,VA,7
V000083,Abraham Venable,1758-11-20,rep,1797-05-15,1799-03-03,VA,7
V000083,Abraham Venable,1758-11-20,sen,1803-10-17,1805-03-03,VA,1
W000392,Samuel White,,sen,1801-12-07,1803-03-03,DE,1
W000392,Samuel White,,sen,1803-10-17,1809-03-03,DE,1
W000526,Lemuel Williams,1747-06-18,rep,1799-12-02,1801-03-03,MA,5
W000526,Lemuel Williams,1747-06-18,rep,1801-12-07,1803-03-03,MA,5
W000526,Lemuel Williams,1747-06-18,rep,1803-10-17,1805-03-03,MA,8
A000282,John Armstrong,1758-11-25,sen,1800-11-06,1801-03-03,NY,3
A000282,John Armstrong,1758-11-25,sen,1801-03-04,1802-02-05,NY,3
A000282,John Armstrong,1758-11-25,sen,1804-02-25,1804-06-30,NY,1
H000870,Benjamin Howland,1755-07-27,sen,1804-01-01,1809-03-03,RI,1
M000891,Andrew Moore,,rep,1789-03-04,1791-03-03,VA,3
M000891,Andrew Moore,,rep,1791-10-24,1793-03-03,VA,3
M000891,Andrew Moore,,rep,1793-12-02,1795-03-03,VA,2
M000891,Andrew Moore,,rep,1795-12-07,1797-03-03,VA,2
M000891,Andrew Moore,,sen,1804-01-01,1809-03-03,VA,1
A000100,Nathaniel Alexander,1756-03-05,rep,1803-03-04,1805-03-03,NC,10
A000191,Isaac Anderson,1760-11-23,rep,1803-10-17,1805-03-03,PA,3
A000191,Isaac Anderson,1760-11-23,rep,1805-12-02,1807-03-03,PA,3
A000272,John Archer,1741-05-05,rep,1801-12-07,1803-03-03,MD,6
A000272,John Archer,1741-05-05,rep,1803-10-17,1805-03-03,MD,6
A000272,John Archer,1741-05-05,rep,1805-12-02,1807-03-03,MD,6
B000084,Abraham Baldwin,1754-11-22,rep,1789-03-04,1791-03-03,GA,2
B000084,Abraham Baldwin,1754-11-22,rep,1791-10-24,1793-03-03,GA,2
B000084,Abraham Baldwin,1754-11-22,rep,1793-12-02,1795-03-03,GA,0
B000084,Abraham Baldwin,1754-11-22,rep,1795-12-07,1797-03-03,GA,0
B000084,Abraham Baldwin,1754-11-22,rep,1797-05-15,1799-03-03,GA,-1
B000084,Abraham Baldwin,1754-11-22,sen,1799-12-02,1805-03-03,GA,2
B000084,Abraham Baldwin,1754-11-22,sen,1805-12-02,1807-03-04,GA,2
B000301,George Bedinger,1756-12-10,rep,1803-10-17,1805-03-03,KY,6
B000301,George Bedinger,1756-12-10,rep,1805-12-02,1807-03-03,KY,6
B000425,Silas Betton,1768-08-26,rep,1803-10-17,1805-03-03,NH,-1
B000425,Silas Betton,1768-08-26,rep,1805-12-02,1807-03-03,NH,-1
B000488,Phanuel Bishop,1739-09-03,rep,1799-12-02,1801-03-03,MA,7
B000488,Phanuel Bishop,1739-09-03,rep,1801-12-07,1803-03-03,MA,7
B000488,Phanuel Bishop,1739-09-03,rep,1803-10-17,1805-03-03,MA,9
B000488,Phanuel Bishop,1739-09-03,rep,1805-12-02,1807-03-03,MA,9
B000989,Joseph Bryan,1773-08-18,rep,1803-10-17,1805-03-03,GA,-1
B000989,Joseph Bryan,1773-08-18,rep,1805-12-02,1807-03-03,GA,-1
C000226,Levi Casey,,rep,1803-10-17,1805-03-03,SC,6
C000226,Levi Casey,,rep,1805-12-02,1807-03-03,SC,6
C000424,Christopher Clark,,rep,1803-10-17,1805-03-03,VA,13
C000424,Christopher Clark,,rep,1805-12-02,1807-03-03,VA,13
C000704,Frederick Conrad,,rep,1803-10-17,1805-03-03,PA,2
C000704,Frederick Conrad,,rep,1805-12-02,1807-03-03,PA,2
C000817,Leonard Covington,1768-10-30,rep,1805-12-02,1807-03-03,MD,2
D000333,William Dickson,1770-05-05,rep,1801-12-07,1803-03-03,TN,1
D000333,William Dickson,1770-05-05,rep,1803-10-17,1805-03-03,TN,-1
D000333,William Dickson,1770-05-05,rep,1805-12-02,1807-03-03,TN,3
D000582,Theodore Dwight,1764-12-15,rep,1805-12-02,1807-03-03,CT,-1
E000014,Peter Early,1773-06-20,rep,1801-12-07,1803-03-03,GA,-1
E000014,Peter Early,1773-06-20,rep,1803-10-17,1805-03-03,GA,-1
E000014,Peter Early,1773-06-20,rep,1805-12-02,1807-03-03,GA,-1
E000130,Caleb Ellis,1767-04-16,rep,1805-12-02,1807-03-03,NH,-1
E000154,Ebenezer Elmer,1752-08-23,rep,1801-12-07,1803-03-03,NJ,-1
E000154,Ebenezer Elmer,1752-08-23,rep,1803-10-17,1805-03-03,NJ,-1
E000154,Ebenezer Elmer,1752-08-23,rep,1805-12-02,1807-03-03,NJ,-1
F000074,James Fenner,1771-01-22,sen,1805-12-02,1807-12-31,RI,2
F000322,John Fowler,,rep,1797-05-15,1799-03-03,KY,2
F000322,John Fowler,,rep,1799-12-02,1801-03-03,KY,2
F000322,John Fowler,,rep,1801-12-07,1803-03-03,KY,2
F000322,John Fowler,,rep,1803-10-17,1805-03-03,KY,5
F000322,John Fowler,,rep,1805-12-02,1807-03-03,KY,5
G000248,Calvin Goddard,1768-07-17,rep,1801-12-07,1803-03-03,CT,-1
G000248,Calvin Goddard,1768-07-17,rep,1803-10-17,1805-03-03,CT,-1
G000248,Calvin Goddard,1768-07-17,rep,1805-12-02,1807-03-03,CT,-1
G000488,Roger Griswold,1762-05-21,rep,1795-12-07,1797-03-03,CT,-1
G000488,Roger Griswold,1762-05-21,rep,1797-05-15,1799-03-03,CT,-1
G000488,Roger Griswold,1762-05-21,rep,1799-12-02,1801-03-03,CT,-1
